bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1936232,3073517,text,102043,application/pdf,Introduced,https://legiscan.com/KS/text/SB57/id/3073517,https://kslegislature.gov/li/b2025_26/measures/documents/sb57_00_0000.pdf
1935891,3073194,text,98950,application/pdf,Introduced,https://legiscan.com/KS/text/SB58/id/3073194,https://kslegislature.gov/li/b2025_26/measures/documents/sb58_00_0000.pdf
1935891,3114302,text,115020,application/pdf,Amended,https://legiscan.com/KS/text/SB58/id/3114302,https://kslegislature.gov/li/b2025_26/measures/documents/sb58_01_0000.pdf
1935891,3184920,text,102414,application/pdf,Enrolled,https://legiscan.com/KS/text/SB58/id/3184920,https://kslegislature.gov/li/b2025_26/measures/documents/sb58_enrolled.pdf
1936120,3073408,text,267646,application/pdf,Introduced,https://legiscan.com/KS/text/SB59/id/3073408,https://kslegislature.gov/li/b2025_26/measures/documents/sb59_00_0000.pdf
1935782,3073098,text,88408,application/pdf,Introduced,https://legiscan.com/KS/text/SB60/id/3073098,https://kslegislature.gov/li/b2025_26/measures/documents/sb60_00_0000.pdf
1935337,3072701,text,67278,application/pdf,Introduced,https://legiscan.com/KS/text/SB61/id/3072701,https://kslegislature.gov/li/b2025_26/measures/documents/sb61_00_0000.pdf
1935445,3072799,text,83215,application/pdf,Introduced,https://legiscan.com/KS/text/SB62/id/3072799,https://kslegislature.gov/li/b2025_26/measures/documents/sb62_00_0000.pdf
1936007,3073299,text,103218,application/pdf,Introduced,https://legiscan.com/KS/text/SB63/id/3073299,https://kslegislature.gov/li/b2025_26/measures/documents/sb63_00_0000.pdf
1936007,3089075,text,120676,application/pdf,Amended,https://legiscan.com/KS/text/SB63/id/3089075,https://kslegislature.gov/li/b2025_26/measures/documents/sb63_01_0000.pdf
1936007,3101485,text,102889,application/pdf,Enrolled,https://legiscan.com/KS/text/SB63/id/3101485,https://kslegislature.gov/li/b2025_26/measures/documents/sb63_enrolled.pdf
1937398,3077027,text,156264,application/pdf,Introduced,https://legiscan.com/KS/text/SB64/id/3077027,https://kslegislature.gov/li/b2025_26/measures/documents/sb64_00_0000.pdf
1937398,3161935,text,163659,application/pdf,Amended,https://legiscan.com/KS/text/SB64/id/3161935,https://kslegislature.gov/li/b2025_26/measures/documents/sb64_01_0000.pdf
1937398,3202862,text,152148,application/pdf,Enrolled,https://legiscan.com/KS/text/SB64/id/3202862,https://kslegislature.gov/li/b2025_26/measures/documents/sb64_enrolled.pdf
1937807,3077038,text,91174,application/pdf,Introduced,https://legiscan.com/KS/text/SB65/id/3077038,https://kslegislature.gov/li/b2025_26/measures/documents/sb65_00_0000.pdf
1937323,3077023,text,91086,application/pdf,Introduced,https://legiscan.com/KS/text/SB66/id/3077023,https://kslegislature.gov/li/b2025_26/measures/documents/sb66_00_0000.pdf
1937323,3175258,text,80319,application/pdf,"Comm Sub",https://legiscan.com/KS/text/SB66/id/3175258,https://kslegislature.gov/li/b2025_26/measures/documents/sb66_01_0000.pdf
1937685,3076567,text,71405,application/pdf,Introduced,https://legiscan.com/KS/text/SB67/id/3076567,https://kslegislature.gov/li/b2025_26/measures/documents/sb67_00_0000.pdf
