bill_id,people_id,position
1895408,2320,1
1895409,2226,4
1895409,11219,2
1895409,19929,1
1895409,19933,5
1895409,26250,3
1895410,2280,1
1895411,11219,1
1895411,17959,9
1895411,19930,2
1895411,21747,8
1895411,23302,3
1895411,23376,6
1895411,23392,7
1895411,24124,5
1895411,24188,4
1895412,2295,1
1895413,16328,1
1895414,21747,1
1895414,23301,2
1895414,24751,3
1895415,11219,3
1895415,18094,1
1895415,19932,2
1895415,23300,5
1895415,23308,4
1895415,24188,7
1895415,26255,6
1895416,11216,3
1895416,15975,19
1895416,18091,1
1895416,18092,2
1895416,21398,16
1895416,23298,4
1895416,23299,13
1895416,23301,11
1895416,23302,18
1895416,23303,14
1895416,23306,6
1895416,23373,17
1895416,23374,10
1895416,24751,12
1895416,26247,5
1895416,26248,7
1895416,26249,8
1895416,26253,9
1895416,26260,20
1895416,26272,15
1895417,21744,1
1895418,23300,1
1895419,2226,3
1895419,19929,1
1895419,26250,2
1895420,14301,4
1895420,16329,3
1895420,21747,1
1895420,24303,2
1895421,2226,1
1895421,16329,2
1895422,2226,3
1895422,19929,1
1895422,25192,2
1895423,2226,3
1895423,19929,1
1895423,26250,2
1895424,2295,1
1895425,16323,1
1895426,11219,1
1895427,2208,1
1895427,21669,2
1895427,23309,3
1895428,10954,12
1895428,11216,10
1895428,11219,2
1895428,14301,11
1895428,16332,16
1895428,17959,14
1895428,18089,13
1895428,18092,9
1895428,19645,4
1895428,19930,1
1895428,19932,17
1895428,21747,15
1895428,23150,5
1895428,23302,3
1895428,23303,6
1895428,23392,7
1895428,24188,8
1895429,11219,2
1895429,23300,1
1895429,23392,3
1895430,2295,1
1895431,21744,1
1895432,2295,1
1895433,2295,1
1895434,2321,5
1895434,11219,3
1895434,14187,4
1895434,17959,7
1895434,18654,1
1895434,19645,2
1895434,20399,10
1895434,21747,6
1895434,23297,9
1895434,26252,8
1895435,2302,2
1895435,11219,5
1895435,14301,3
1895435,16321,4
1895435,18214,7
1895435,23300,1
1895435,25192,6
1895436,15975,1
1895436,18214,2
1895436,26248,3
1895437,21745,1
1895438,2321,6
1895438,11216,8
1895438,11219,11
1895438,15975,7
1895438,16332,17
1895438,17959,16
1895438,18092,1
1895438,19930,2
1895438,21747,5
1895438,22359,4
1895438,23302,9
1895438,23303,10
1895438,23376,3
1895438,23392,14
1895438,24188,15
1895438,26247,18
1895438,26255,13
1895438,26272,12
1895439,15975,10
1895439,16332,13
1895439,18091,11
1895439,18092,3
1895439,18214,6
1895439,21398,7
1895439,23298,1
1895439,23302,9
1895439,23303,5
1895439,23373,8
1895439,23376,4
1895439,26247,12
1895439,26272,2
1895440,2308,1
1895441,2295,1
1895441,25192,2
1895442,11219,2
1895442,21436,1
1895442,25192,3
1895443,19930,1
1895444,11219,6
1895444,14300,5
1895444,19645,1
1895444,23303,2
1895444,24188,3
1895444,24303,4
1895445,2226,3
1895445,14301,2
1895445,23150,1
1895446,10954,4
1895446,11219,3
1895446,18094,1
1895446,19930,2
1895447,2295,1
1895447,26250,2
1895448,11219,2
1895448,23306,1
1895448,26248,3
1895449,2295,1
1895450,16323,1
1895451,2226,1
1895451,18092,3
1895451,25192,2
1895452,10954,4
1895452,11216,3
1895452,11219,1
1895452,15975,12
1895452,18092,2
1895452,18214,8
1895452,21398,9
1895452,23302,11
1895452,23303,6
1895452,23373,10
1895452,23376,5
1895452,26247,13
1895452,26272,7
1895453,11216,8
1895453,11219,4
1895453,17959,9
1895453,18089,1
1895453,19645,2
1895453,23303,3
1895453,23392,5
1895453,24188,7
1895453,25192,6
1895454,2208,1
1895454,2226,3
1895454,10954,2
