bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1921953,3089073,text,3916,text/html,Draft,https://legiscan.com/SC/text/H3724/id/3089073,https://www.scstatehouse.gov/sess126_2025-2026/prever/3724_20250129.htm
1921953,3059139,text,6927,text/html,Introduced,https://legiscan.com/SC/text/H3724/id/3059139,https://www.scstatehouse.gov/sess126_2025-2026/prever/3724_20250115.htm
1921953,3104085,text,6177,text/html,"Comm Sub",https://legiscan.com/SC/text/H3724/id/3104085,https://www.scstatehouse.gov/sess126_2025-2026/prever/3724_20250205.htm
1921953,3106215,text,6200,text/html,"Comm Sub",https://legiscan.com/SC/text/H3724/id/3106215,https://www.scstatehouse.gov/sess126_2025-2026/prever/3724_20250206.htm
1922108,3059299,text,8170,text/html,Introduced,https://legiscan.com/SC/text/H3725/id/3059299,https://www.scstatehouse.gov/sess126_2025-2026/prever/3725_20250115.htm
1921080,3058256,text,7115,text/html,Introduced,https://legiscan.com/SC/text/H3726/id/3058256,https://www.scstatehouse.gov/sess126_2025-2026/prever/3726_20250115.htm
1923902,3061025,text,22201,text/html,Introduced,https://legiscan.com/SC/text/H3760/id/3061025,https://www.scstatehouse.gov/sess126_2025-2026/prever/3760_20250116.htm
1944340,3086005,text,9802,text/html,Introduced,https://legiscan.com/SC/text/H3788/id/3086005,https://www.scstatehouse.gov/sess126_2025-2026/prever/3788_20250128.htm
1944532,3086194,text,7675,text/html,Introduced,https://legiscan.com/SC/text/H3789/id/3086194,https://www.scstatehouse.gov/sess126_2025-2026/prever/3789_20250128.htm
1944044,3085710,text,8495,text/html,Introduced,https://legiscan.com/SC/text/H3790/id/3085710,https://www.scstatehouse.gov/sess126_2025-2026/prever/3790_20250128.htm
1944044,3188890,text,5607,text/html,Introduced,https://legiscan.com/SC/text/H3790/id/3188890,https://www.scstatehouse.gov/sess126_2025-2026/prever/3790_20250325.htm
1944044,3092730,text,6375,text/html,"Comm Sub",https://legiscan.com/SC/text/H3790/id/3092730,https://www.scstatehouse.gov/sess126_2025-2026/prever/3790_20250130.htm
1944044,3094887,text,6418,text/html,"Comm Sub",https://legiscan.com/SC/text/H3790/id/3094887,https://www.scstatehouse.gov/sess126_2025-2026/prever/3790_20250131.htm
1944278,3085941,text,8957,text/html,Introduced,https://legiscan.com/SC/text/H3791/id/3085941,https://www.scstatehouse.gov/sess126_2025-2026/prever/3791_20250128.htm
1946834,3089442,text,7078,text/html,Introduced,https://legiscan.com/SC/text/H3827/id/3089442,https://www.scstatehouse.gov/sess126_2025-2026/prever/3827_20250129.htm
1947464,3090250,text,7758,text/html,Introduced,https://legiscan.com/SC/text/H3828/id/3090250,https://www.scstatehouse.gov/sess126_2025-2026/prever/3828_20250129.htm
1947464,3144936,text,5687,text/html,"Comm Sub",https://legiscan.com/SC/text/H3828/id/3144936,https://www.scstatehouse.gov/sess126_2025-2026/prever/3828_20250226.htm
1948344,3091187,text,7524,text/html,Introduced,https://legiscan.com/SC/text/H3839/id/3091187,https://www.scstatehouse.gov/sess126_2025-2026/prever/3839_20250130.htm
1948815,3091608,text,9421,text/html,Introduced,https://legiscan.com/SC/text/H3840/id/3091608,https://www.scstatehouse.gov/sess126_2025-2026/prever/3840_20250130.htm
1948815,3170888,text,6518,text/html,Introduced,https://legiscan.com/SC/text/H3840/id/3170888,https://www.scstatehouse.gov/sess126_2025-2026/prever/3840_20250312.htm
1948815,3144890,text,7272,text/html,"Comm Sub",https://legiscan.com/SC/text/H3840/id/3144890,https://www.scstatehouse.gov/sess126_2025-2026/prever/3840_20250226.htm
1954694,3098994,text,7310,text/html,Introduced,https://legiscan.com/SC/text/H3889/id/3098994,https://www.scstatehouse.gov/sess126_2025-2026/prever/3889_20250204.htm
1954017,3098378,text,10903,text/html,Introduced,https://legiscan.com/SC/text/H3893/id/3098378,https://www.scstatehouse.gov/sess126_2025-2026/prever/3893_20250204.htm
1954017,3172213,text,7525,text/html,Introduced,https://legiscan.com/SC/text/H3893/id/3172213,https://www.scstatehouse.gov/sess126_2025-2026/prever/3893_20250312.htm
1954017,3144882,text,8300,text/html,"Comm Sub",https://legiscan.com/SC/text/H3893/id/3144882,https://www.scstatehouse.gov/sess126_2025-2026/prever/3893_20250226.htm
1954017,3146823,text,8342,text/html,"Comm Sub",https://legiscan.com/SC/text/H3893/id/3146823,https://www.scstatehouse.gov/sess126_2025-2026/prever/3893_20250227.htm
1959347,3105168,text,6830,text/html,Introduced,https://legiscan.com/SC/text/H3902/id/3105168,https://www.scstatehouse.gov/sess126_2025-2026/prever/3902_20250206.htm
1960231,3106046,text,6639,text/html,Introduced,https://legiscan.com/SC/text/H3906/id/3106046,https://www.scstatehouse.gov/sess126_2025-2026/prever/3906_20250206.htm
1960039,3105858,text,8445,text/html,Introduced,https://legiscan.com/SC/text/H3921/id/3105858,https://www.scstatehouse.gov/sess126_2025-2026/prever/3921_20250206.htm
1960111,3105927,text,8926,text/html,Introduced,https://legiscan.com/SC/text/H3938/id/3105927,https://www.scstatehouse.gov/sess126_2025-2026/prever/3938_20250206.htm
1960111,3218570,text,6232,text/html,Introduced,https://legiscan.com/SC/text/H3938/id/3218570,https://www.scstatehouse.gov/sess126_2025-2026/prever/3938_20250422.htm
1960111,3218571,text,6233,text/html,Introduced,https://legiscan.com/SC/text/H3938/id/3218571,https://www.scstatehouse.gov/sess126_2025-2026/prever/3938_20250422A.htm
1960111,3197451,text,6964,text/html,"Comm Sub",https://legiscan.com/SC/text/H3938/id/3197451,https://www.scstatehouse.gov/sess126_2025-2026/prever/3938_20250401.htm
1965068,3112862,text,7383,text/html,Introduced,https://legiscan.com/SC/text/H3941/id/3112862,https://www.scstatehouse.gov/sess126_2025-2026/prever/3941_20250211.htm
1965375,3113143,text,9533,text/html,Introduced,https://legiscan.com/SC/text/H3942/id/3113143,https://www.scstatehouse.gov/sess126_2025-2026/prever/3942_20250211.htm
1967536,3116143,text,8742,text/html,Introduced,https://legiscan.com/SC/text/H3972/id/3116143,https://www.scstatehouse.gov/sess126_2025-2026/prever/3972_20250212.htm
1967536,3224837,text,6033,text/html,Introduced,https://legiscan.com/SC/text/H3972/id/3224837,https://www.scstatehouse.gov/sess126_2025-2026/prever/3972_20250429.htm
